,date,developerResponse,review,rating,isEdited,userName,title
76,2022-03-29 15:58:08,"{'id': 28804517, 'body': 'Hi there,\n\nWe’d be interested in hearing more about this issue. When you have a moment, please navigate to your app’s ""You"" tab - ""Preferences"" - ""Send Feedback"" to flag this with our support team. We’ll be happy to help!\n\nBest\nLjerka', 'modified': '2022-03-27T11:09:38Z'}","Guys. Please. You've been at it for years. Yes, your social media posts are clever and cute but you have to dedicate time to the product. It can't possibly be 2022 and notifications for mobile still don't work. I see the badge icon indicating new messages, open the app and all conversations are marked as read so I have to figure out who wrote to me. I pause notifications but they keep popping up, especially from Slackbot. Support used to be decent but has absolutely sucked since the acquisition. I'm not upset, I'm just very disappointed. To whoever on the Slack team replied asking for me to submit feedback via another channel: no. Don't be lazy. Get App Store feedback to your team yourself.",2,True,JLBF16,2022 and notifications still don't work
77,2022-01-18 15:49:23,"{'id': 27542698, 'body': 'Sorry to hear about your experience! We’d be interested in hearing more about these issues. When you have a moment, please navigate to your app’s “You” tab - “Preferences” - “Send Feedback” to flag this with our support team. We’ll be happy to help resolve them and share any further feedback you have with our product team.', 'modified': '2022-01-19T18:54:47Z'}","This app really is an embarrassment. It is littered with UI consistency bugs: some names show avatar photos from other members of the channel/dm.

Lack of full keyboard support makes the app difficult and frustrating to use. Please work on keyboard shortcut parity with the desktop version!

Finally, the quick switcher search results are hysterically bad. I’ve been using the same Slack instance at work for 6+ years now so I have a long history of private DMs. When searching for a colleague to start a DM in the quick switcher the results show all of the group DMs first containing that person and not the DM with the person. To add to the frustration the results list is truncated so I can’t scroll through the list to find the person and start a new DM. -1000 unusable.",1,False,whargrove,"Buggy, incomplete, lack of keyboard support"
78,2022-09-13 21:25:35,"{'id': 32039332, 'body': ""Hi there, \nWe’d be interested in hearing more about this looping issue you're experiencing. When you have a moment, please write to feedback@slack.com to flag this with our support team. We’ll be happy to help!"", 'modified': '2022-09-15T14:09:09Z'}","Overall the app works quite well, I’ve used it for a couple years without any notable issues. This morning it was working fine, however when I tried to access Slack a few minutes ago I was logged out and stuck in an infinite sign-in loop; enter my email, confirm it, add workspaces, and then I just got booted out to the enter email page again. Tried several times, no difference. 

I deleted the app, saw that an update was made one hour ago, downloaded the app again, and now it works fine. Still, it’s annoying that the update broke the old app like this.",4,False,hjgdsghihcxefvb,Bugged Update
79,2023-03-22 02:47:10,"{'id': 35550690, 'body': 'Thank you for your feedback! We\'d be interested in hearing more about this issue. When you have a moment, please navigate to your app\'s ""You"" tab - ""Preferences"" - ""Send Feedback"" to flag this with our support team and provide some logs we\'ll need to investigate. We\'ll be happy to help!', 'modified': '2023-03-23T14:31:23Z'}","The settings for my desktop don’t seem to translate over to my iPad, specifically the use of the “enter” button to continue on to the next line within my message instead of sending the message.  I need to be able to format a lengthy message on my iPAD and not being allowed to use the enter button is a huge hinderance to my productivity.  Why aren’t the same preferences offered on the iPad that are offered on the desktop?  I also need to be able to search a keyword within a channel or group of channels to locate things quickly and I can’t seem to figure that out.  Just a few tweeks needed to make this app amazing!",3,False,Jenfoug,Great Desktop but OK iPAD
80,2018-02-19 19:00:16,"{'id': 2728986, 'body': ""Hi!  We don't yet have any built-in polling feature, but there are a number of free apps that should be able to help you accomplish what you have in mind over at https://my.slack.com/apps.  If you have any questions, just shoot us a quick note at feedback@slack.com!"", 'modified': '2018-03-03T01:00:49Z'}","I absolutely love this app, but the only thing I would love to see is the ability to post polls for topics that don’t need to have an actual written response (both anonymous answering and not). It would also be phenomenal if there could be an option to designate that only one answer can be selected as well as an option for multiple answers and also allow for written in response (with the option to turn this off). 

I hope that made sense, but it would just make things easier for making small decisions that don’t require a lot of feedback.",4,False,shastye.7x,Poll Integration into Channels
81,2023-11-08 16:36:18,"{'id': 40044194, 'body': ""We're sorry to hear the new design has missed the mark for you. Please reach out to us at feedback@slack.com, we'd be happy to dig into your feedback further with you."", 'modified': '2023-11-10T05:25:37Z'}","Stop pushing updates that nobody has asked for! I have seen this platform slowly devolve over the years and it brings me sadness as it was once a undeniable leader in the space. I am actively seeking alternatives due to the last update and can’t believe I’m even considering teams for my enterprise. Please, slack, listen to your user base and reconsider the options you provide for users. Allow us to retain UI elements and workflows without needing to update to grotesque new versions. I cannot reiterate my loathing for the new update more strongly. I’m actually sad. Sad because I was once a true advocate for slack and the benefits it’s provides. I would honestly rather email or use discord/teams in lieu of this new version and that should be saying something!",1,False,Whats_in_the_box,It’s as if they don’t care for their users
82,2019-11-07 03:52:20,,"Everybody need a communications tool with their team. Coming to Slack from Whatsapp feels like an upgrade, however it's easy to create too many chatting rooms, it's easy to start posting gifs and finally using this app for everything but work. Like every tool worth using requires commitment by all the team and constant training. Slack is awesome if you do this things, get everyone on board and teach the team constantly how to take advantage of this digital Swiss army knife. My advice is try the free tier first so you make sure this is for you, probably it is, but make sure you're willing to do the work required for this to work.",3,False,Josue Roberto,"Slack is awesome... If you use it right (it's hard to use it right, but possible)"
83,2020-06-04 04:06:38,,"My company uses Slack very heavily as we have multiple HQ’s and over 25 locations nationwide to service customers regularly. Slack enables us to reach any employee at any location and at any time so that we can continue to run smoothly. It’s also a great way to create private and public groups about any topic, work related or not, as well as video chat. On especially busy or stressful days, it’s nice to use my break time to scroll through the #pets or #memes channels so I can look at people’s cute pets or get a good laugh at seeing the latest memes.",5,False,Bhreigha,Slack is 💯
84,2023-01-10 16:32:50,"{'id': 34236421, 'body': ""Apologies for the trouble. Please reach out to us at feedback@slack.com, we'd be happy to troubleshoot with you."", 'modified': '2023-01-12T01:59:56Z'}",They have totally over complicated how to view multiple workspaces!  I had it set up to be able to monitor 3 different workspaces at the same time and was knocked off one of them because of the owner’s settings and now it seems impossible to configure it to see them all again.  Their instructions to configure their platform are crazy - I can sign into each separately but you apparently have to be a programmer to configure the app to access them all from a drop down vs relogging into each one every time you want to switch.  They really need to hire someone who ISN’T a programmer to fix their UI to be reasonable for a normal human to be able to use!,2,False,Frustrated Slack User,Slack’s user interface is ridiculous!
85,2020-06-03 18:30:38,"{'id': 15780514, 'body': ""Hi there,\nSorry for the frustration. Separate notification settings for Slack Calls is an interesting idea. We'll share the suggestion with the team."", 'modified': '2020-06-04T15:46:55Z'}","Feature request: Please separate Notification sounds for messages vs calls. I don’t want to hear a sound every time I receive a message - which is maddening and near constant - but I NEED a sound when someone calls me on Slack. This is so frustrating that this does not have two different settings both on mobile and desktop. I have to try and get it to work by messing with the notification settings but it frequently breaks and just randomly stops alerting of phone calls. My company pays for Slack and guess who calls me on Slack the most? My CFO! This is frustrating to everyone in my company and I cannot keep missing his calls! Please, PLEASE, add this feature.",2,False,And_Voila,Separate Notification sounds for messages / calls
86,2022-10-11 23:53:00,"{'id': 32549964, 'body': ""Hi there, thank you for your review. I'll be happy to go ahead and flag this as feedback with our product team and let them know you'd like the mobile sorting experience to mimic the desktop UI. If you have any further questions or concerns please feel free to write in to feedback@slack.com, we'll be happy to help!"", 'modified': '2022-10-13T09:20:02Z'}","If you have a lot of channels to follow, it helps to divide them into sections. This works well in the desktop app. However, the iOS app insists on pushing channels with unread messages to the top of the list. If a section contains channels that have unread messages and channels without unreadable, it shows the section twice. You’ll see the section once near the top, showing only the channels with unreads, and again at the bottom, with the rest of the channels. The effect is to make sections almost unusable. Important channels are never where you expect to find them, and things that you try to group together are constantly being shuffled into two different locations.",2,False,Tom Sackett,Channels keep jumping around
87,2018-07-22 13:20:51,,"Been using slack for about 8 months. I absolutely love it.  Communication is direct through channels, no losing emails in folders. No 3rd part has my slack info so no spam to clutter the communication. Great place to store files without hosting servers or uploading to Google Drive. Tons of apps to add on for better productivity / organization. 
My only complaint (and could be user error) would be direct messages between 2 or 3 people at same time. I can’t seem to find a solution for that without having to create a channel. Other than that this is the BOMB!!",5,False,Cabbey99,Fantastic App & tool
88,2020-09-09 05:46:50,,"I prefer the last version before the UI format was completely changed. Now I have to swipe through more pages to get to a specific channel. I liked how the DMs weren’t their separate tab and were on the same section as the channel names. 

I also use Slack on Windows. The difference in UI format between my PC and iPhone will be hard to get adjusted to. I wish they were consistent. I actually feel this new iPhone format is less user friendly/intuitive if users have used the app before.

Edit: I’ve noticed that I don’t always get notifications (dot on the workspace icon or bolded slack channel) for new messages, so I have to go through all the channels to ensure I don’t miss anything.",2,False,Sugartreesugartreesugar,To Many Things to Swipe Through
89,2020-09-01 14:33:08,"{'id': 17660001, 'body': ""We're sorry the new structure of the app has missed the mark for you. With this new design, your custom theme colours will still show up in a few key elements, such as the top header and the message composition button. Having said that, we'll make a note of your feedback for the team over here.\n\nSlack has a dark mode, if you'd prefer that to the white background. On iOS 12 or below, tap You - Preferences - Dark mode. On iOS 13 or above, Slack will follow the iOS settings for light or dark theme."", 'modified': '2020-09-03T02:23:47Z'}","I use the app frequently and loved it, but some links weren’t displaying properly and so I updated it. All of my color settings that I chose in the desktop app that were mirrored in various Slack domains I use were mainly gone. Everything is now on a stark white background that hurts my eyes and there doesn’t appear to be a way to change this in settings. I’ve also lost my primary visual cues showing which Slack domain I’m in, which is handy for people who switch back and forth all day. 

They didn’t even fix the main problem with ordering of information. I have to scroll way down to see my self curated team folder which is at the top on my desktop app (where I placed it for a reason).",2,False,EllieHaze,Update: too much stark white
90,2020-04-17 17:20:19,,"Why my messages are not delivered? Probably slack mutes them, I googled a little bit and decided to fix it.
It is a good question, why they try to control something, which is easily and much better controlled on system, OS, level. Another question, why they do it by default, making me think that something doesn’t work?
I go to “Do Not Disturb”, expecting to see schedule there, but nothing. I see there, “don’t disturb me” next 30 minutes, …, next week, Custom. Where is the current state, like in all other messengers? What about schedule? I googled a little bit more, chat with friends, and finally we found that schedule is one level deeper, in Settings, in nice menu with the same name “Do Not Disturb”. I feel myself a winner, or looser?! Hold on, does it work per device or on account level? …. Life is not easy...
If I’m on schedule, can I get messages automatically, after I’m back online?
Please remove the option completely if you can’t make user understand how it works or at list disable it by default. OS handles it already for you. Don’t try to make a square wheel, it won’t run faster.
One star, for waisted hours.",1,False,hum bug hum,Do not disturb - anti UI pattern
91,2020-08-27 01:52:43,"{'id': 17557035, 'body': 'Hi there, There are a few other ways of searching on Slack or saving/marking important messages that we think could help you. When you have a moment, please navigate to your app’s ""You"" tab - ""Preferences"" - ""Send Feedback"" to flag this with our support team. We’ll be happy to help!', 'modified': '2020-08-28T08:37:36Z'}","One of the most frustrating things about this app is the inability to keep track of previous conversations. For example , you are working on an important project with 3 other co-workers so you direct message them to start a conversation about the important topic. The Next day you want to find this conversation again because someone posted an important link that you need. Well, it’s gone!!!  The only way to “find” it is to send another direct message to all 3 people again, then it “comes back to life from nowhere”. Not to mention that direct messaging people is not a straight forward task, you have to “search for them”   This app is great for BIG BOSS wanting to push down updates and announcements, but not ideal for team communication.",1,False,Nelson…T,Previous conversations disappear.
92,2018-10-17 22:35:09,,"Slack is great and I use it all day. Cheers.
The reason it really doesn’t deserve 5 stars is because despite their size and success seemingly simple things like night mode, Shortcuts compatibility, and the share cards continue to lack or simply not exist. It’s not like Apple or the community snuck these things in under the radar either, there have been very complete desktop dark mode theme plugins for years, Shortcuts transition from Workflow was a lengthy process and the share sheet issues - like quick reply simply not sending replies from notifications or Watch - have been and seemingly will continue to be part of this apps very nature.",3,False,DrPeril,"Good, but lags behind the competition"
93,2021-02-13 02:48:47,,"I can confidently speak for my entire development team, give us slack or give us nothing. 

Yo, to be honest when they first came out with some of newer type features back in the day, I thought they were just trying to please to many people, BUT....I was wrong. It’s incredible and with the custom integrations from everything from HTTP to cal events, you’re pretty much set, I mean, I even use the pins to highlight different things my colleagues “mention” in passing so I can quickly come back, or (more honesty) be able to remember those things altogether. Slack honestly has improved my coding productivity, we appreciate you guys! 

We had to tell our CEO today about the good fight and why we pay for slack premium member benefits today and it made me think, people ought to know.

Thus I’m here writing this review, doing my part. Because YAL NEED TO KNOW it’s awesome, I thank you slack!",5,False,Jerepen,Just an amazingly solid piece of software
94,2020-06-01 19:33:14,,"Notifications really build up, almost impossible to keep track of messages and alerts once you have been using it a while or have a company with more than 45 people. Also with the new update it never saves your place which is highly inconvenient, added to their new design which I don’t find hard to use because I’m not used to it, it is just tiring to have to look up a channel everytime I close the app, say I want to read a text and post the information, likely by the time I text a person and get a response, the page is closed. Other than that, I’d recommend slack",3,False,Bicah Bodd,Great except a few things
95,2021-06-30 16:07:10,"{'id': 23701529, 'body': ""Hi Nicole, thanks so much for taking the time to share your feedback with us! We've noted your thoughts for consideration in future planning."", 'modified': '2021-07-01T23:00:39Z'}","This is a super smart idea! Love not having constant group text beeps going off! However, needs a slide to delete conversations button. Easier way to invite others to join. More functional operating. Needs an easy way to remove someone who no longer works with us. Needs a way to upgrade to a paid plan without having to pay for each individual. I’d love more storage to send choreography videos and would pay but not for each member which would be astronomical. Needs to be able to upload short 2 minute videos without issue.",3,False,nicoleslackuser123,Love but needs more functionality
96,2021-10-02 16:29:00,"{'id': 25470549, 'body': ""Thank you for your feedback, we really appreciate. Though we're sorry for the hassle you're having with Slack. Please reach us out at feedback@slack.com so we can help you with this. Best, Slack support."", 'modified': '2021-10-04T06:53:26Z'}","I wish I’d never updated.

Maybe a month or two ago I updated to the latest version with the new style
Interface and have had nothing but trouble since. 

It now marks channels as having been read without showing me if they happen to be open underneath the channel view screen. If I’m able to read the name before it disappears I know to go check the channel for new messages, but I don’t get even a full second after opening the app to do that and resort to channel hunting for new messages. 

I have to regularly restart the app because it slows down severely and becomes much less responsive. It was much much worse, but it’s still bad in the latest version. 

I wish the Slack team would focus on improving the core functionality of this app before adding more unnecessary features like voice and video that I already have better solutions for. 

I’d like to continue using Slack, it’s still great on the desktop, but the longer that the core experience remains like this, the greater the reason I have to switch to something better aligned with my use case.",1,False,Panamaniac444,Was great
97,2018-03-20 14:50:53,,"For the most part this app is good for coordinating in small groups. Fun features with an emoji for status. Love being able to add reaction emoji to what someone writes. Private conversations nice. Haven’t used the notes and to dos but would like to. 

Small annoying glitches (please fix!):
1.) Sometimes when you add an emoji to your conversation it spells it out instead of the image. 
2.) despite the fact I have my “do not disturb” set from 9:30pm to 6:30am, EVERY freaking morning it shows my snooze on until 8:00 even though I have not set snooze recently. (So I miss important conversations.)
3.) when creating multiple lines of text, it shows an empty white square instead of your profile picture. 
4.) can’t delete a reaction emoji
5.) most of the time it will not delete a line of text when you try to

Features I wish it had:
1.) separate notification when you’ve been tagged, otherwise you are scrolling pages of conversation to find what someone specifically said to you.",3,False,writer chic 19,Good app but small annoying glitches
98,2020-12-06 17:49:14,,"This is a WONDERFUL app! Our whole family uses it! Especially on the holidays (now,) is when we like to talk about gifts for other people on channels, etc. I’ve gotten my friends into it too. Slack is completely free and is a great way to communicate with other people. You can have files, send gifs, have a profile picture, what you like, it’s awesome! Your able to set reminders and it will notify you. You can upload files and documents. Highly recommend! Thank you Slack!

Happy Holidays! Xoxo.",5,False,I Wanna d8 pancakes,Amazing App!!
99,2022-09-11 21:23:57,"{'id': 31994102, 'body': 'Hi there, \n\nThank you for taking the time to leave this feedback. \n\nWe’d be interested in hearing more about this issue with missing messages. When you have a moment, please navigate to your app’s “You” tab - “Preferences” - “Send Feedback” to flag this with our support team. We’ll be happy to help!', 'modified': '2022-09-13T12:20:08Z'}","Now I cannot see anything other than entries input in the last mont or so. It tells me that I have over 10,000 messages…..NOT, No Way! I have this and loved it until this just happened. I have used the apps for 2 years and have been trying to persuade others in my group to utilize it. Finally just today more interest was shown by someone in the group and I went to show them all of my nice work….POOF….nothing and it has been archived. On person 2 years sorry but I have not come near 10,000 messages in that time. So the number of stars went from 5 to 1 unless this can be rectified…makes it totally useless to me. So 2 for now.",2,False,jordanbullfan,What Happened???
